id,instance,class_type,number_instance,all_number_instance,contains_code,only_special_characters
3424_out,1 2 5 8 9,out,False,True,False,False
3519_out,o,out,False,True,False,False
3683_out,72,out,False,True,False,False
3685_out,8.5,out,False,True,False,False
3712_out,9,out,False,True,False,False
3722_out,1712,out,False,True,False,False
3759_out,-2,out,False,True,False,False
3798_out,15,out,False,True,False,False
3892_out,2 x 5 = 10.,out,False,True,False,False
3900_out,"2, 4, 8, 12, 16",out,True,True,False,False
3906_out,2,out,False,True,False,False
3907_out,0,out,False,True,False,False
3935_out,57,out,False,True,False,False
3939_out,x=1,out,True,True,False,False
3999_out,"[1, 2, 3, 4, 5, 6]",out,True,True,False,False
4020_out,0.23944633205744866,out,False,True,False,False
4028_out,8,out,False,True,False,False
4031_out,"[2.5, 3.5, 4.5]",out,True,True,False,False
4108_out,8.7 - 10.4.,out,False,True,False,False
4140_out,X=5,out,True,True,False,False
4143_out,"3,6,7,8,9",out,True,True,False,False
4168_out,1010,out,False,True,False,False
4292_out,"104 x 40 = 4,160",out,False,True,False,False
4335_out,4A,out,False,True,False,False
4371_out,15,out,False,True,False,False
4388_out,9,out,False,True,False,False
4461_out,2/1,out,False,True,False,False
4471_out,30,out,False,True,False,False
4475_out,11,out,False,True,False,False
4478_out,111110,out,False,True,False,False
4536_out,28,out,False,True,False,False
4581_out,9,out,False,True,False,False
4592_out,1,out,False,True,False,False
4594_out,0,out,False,True,False,False
4710_out,13,out,False,True,False,False
4727_out,65/100,out,False,True,False,False
4767_out,5,out,False,True,False,False
4795_out,0,out,False,True,False,False
4888_out,10,out,False,True,False,False
4969_out,1,out,False,True,False,False
4999_out,"5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25",out,True,True,False,False
5040_out,y = 7,out,True,True,False,False
5082_out,2,out,False,True,False,False
5356_out,3,out,False,True,False,False
5404_out,120,out,False,True,False,False
5406_out,4.9493588689619565,out,False,True,False,False
5732_out,1,out,False,True,False,False
5736_out,1,out,False,True,False,False
5743_out,a,out,False,True,False,False
5745_out,224,out,False,True,False,False
5775_out,2210,out,False,True,False,False
5799_out,2,out,False,True,False,False
5801_out,2,out,False,True,False,False
5804_out,2,out,False,True,False,False
5812_out,3.5,out,False,True,False,False
5875_out,x = (57 - 7) / 5 = 10,out,False,True,False,False
5900_out,30,out,False,True,False,False
6014_out,17,out,False,True,False,False
6117_out,0,out,False,True,False,False
6127_out,10,out,False,True,False,False
6150_out,"[
  [3, 6, 9], 
  [12, 15, 18], 
  [21, 24, 27]
]",out,True,True,False,False
6152_out,4x - 6z + 5y,out,True,True,False,False
6154_out,"111, 222, 333, 444, 555, 666, 777, 888, 999",out,True,True,False,False
6238_out,"[2,3,5,8,9]",out,True,True,False,False
6241_out,2,out,False,True,False,False
6253_out,6.33,out,False,True,False,False
6317_out,81,out,False,True,False,False
6341_out,"2, 2, 3, 5",out,True,True,False,False
6342_out,3,out,False,True,False,False
6355_out,"2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100",out,True,True,False,False
6372_out,578,out,False,True,False,False
6395_out,"[5, 73, 19, 65, 34, 87, 46, 11, 66, 96]",out,True,True,False,False
6402_out,1001,out,False,True,False,False
6419_out,0.2763,out,False,True,False,False
6420_out,101011000,out,False,True,False,False
6496_out,9,out,False,True,False,False
6505_out,"10, 16",out,True,True,False,False
6510_out,0.9381531715393066,out,False,True,False,False
6520_out,"1, 4, 7, 10, 13",out,True,True,False,False
6564_out,216.33333333333337,out,False,True,False,False
6659_out,"62 (2+4=6, 6+8=14, 14+16=30, 30+32=62)",out,True,True,False,False
6712_out,11,out,False,True,False,False
6714_out,17/12,out,False,True,False,False
6789_out,"[1, 2, 3, 4, 5]",out,True,True,False,False
6807_out,"a, e, i, o, u",out,False,True,False,False
6819_out,3,out,False,True,False,False
6832_out,75,out,False,True,False,False
6893_out,10,out,False,True,False,False
6902_out,-0.9,out,False,True,False,False
6942_out,e,out,False,True,False,False
6952_out,233,out,False,True,False,False
7001_out,H + (A+A) + (P+P) + Y,out,False,True,False,False
7069_out,"A, B, C, D, E",out,False,True,False,False
7072_out,x = 9.,out,True,True,False,False
7073_out,18,out,False,True,False,False
7082_out,"3, 6, 9, 12, 15, 18, 21, 24, 27, 30",out,True,True,False,False
7096_out,7,out,False,True,False,False
7099_out,x = 5,out,True,True,False,False
7125_out,"[1.2, 0.6, 0.0, 0.25, 0.0, 0.0, 0.7]",out,True,True,False,False
7178_out,3265,out,False,True,False,False
7189_out,62,out,False,True,False,False
7262_out,0,out,False,True,False,False
7271_out,7 x 8 = 14,out,False,True,False,False
7283_out,5,out,False,True,False,False
7331_out,2,out,False,True,False,False
7336_out,x * y = 24,out,True,True,False,False
7352_out,2,out,False,True,False,False
7473_out,2,out,False,True,False,False
7475_out,5 + 3 = 8,out,False,True,False,False
7549_out,12 + 2 * 1 = 14,out,False,True,False,False
7575_out,1,out,False,True,False,False
7614_out,"[1, 3, 4, 5, 9]",out,True,True,False,False
7672_out,"6 (1,2,3,6,9,18)",out,True,True,False,False
7680_out,2x + 6y - 8z,out,True,True,False,False
7686_out,1110,out,False,True,False,False
7770_out,24,out,False,True,False,False
7817_out,6 + 3 = 9.,out,False,True,False,False
7882_out,21,out,False,True,False,False
7931_out,x + y = 5,out,True,True,False,False
8036_out,1056,out,False,True,False,False
8041_out,10,out,False,True,False,False
8144_out,117,out,False,True,False,False
8157_out,"2, 4, 7, 9",out,True,True,False,False
8195_out,1,out,False,True,False,False
8200_out,2,out,False,True,False,False
8255_out,5,out,False,True,False,False
8258_out,695,out,False,True,False,False
8379_out,5.5,out,False,True,False,False
8384_out,"112,221",out,True,True,False,False
8423_out,"16, 56, 85, 97, 23, 68",out,True,True,False,False
8458_out,91466267,out,False,True,False,False
8476_out,10,out,False,True,False,False
8497_out,"9, 7, 5, 4",out,True,True,False,False
8540_out,3,out,False,True,False,False
8631_out,10,out,False,True,False,False
8669_out,x = 3,out,True,True,False,False
8675_out,B,out,False,True,False,False
8681_out,67,out,False,True,False,False
8684_out,96,out,False,True,False,False
8692_out,"G, A, B, C",out,False,True,False,False
8733_out,"1, 4, 5, 6, 9",out,True,True,False,False
8760_out,..   .-.. --- .--. .- -- .   .--. .-. .- .--. .-. . . ... .- . .-.. .-..  - .... .,out,False,True,False,False
8792_out,64/1,out,False,True,False,False
8801_out,x = 5,out,True,True,False,False
8806_out,174 * 3 = 522.,out,False,True,False,False
8953_out,"-3, 5, 7, 18",out,False,True,False,False
9044_out,11,out,False,True,False,False
9088_out,"2, 3, 4, 5, 6, 8",out,True,True,False,False
9253_out,80,out,False,True,False,False
9260_out,10x - 3.,out,True,True,False,False
9316_out,1000011,out,False,True,False,False
9411_out,11.,out,False,True,False,False
9464_out,y = 2.5x + 0.5,out,True,True,False,False
9469_out,"80, 82, 84, 86, 88.",out,False,True,False,False
9536_out,"9, 7, 6, 5, 4",out,True,True,False,False
9546_out,14,out,False,True,False,False
9580_out,5,out,False,True,False,False
9595_out,5050,out,False,True,False,False
9658_out,3,out,False,True,False,False
9686_out,2x + 6,out,True,True,False,False
9742_out,732/26 = 28.308,out,False,True,False,False
9846_out,0,out,False,True,False,False
9849_out,1,out,False,True,False,False
9851_out,1,out,False,True,False,False
9854_out,5,out,False,True,False,False
9899_out,7238.229473870882,out,False,True,False,False
9901_out,3,out,False,True,False,False
9936_out,3 * 6 + 4 = 22.,out,False,True,False,False
10025_out,1,out,False,True,False,False
10084_out,4563,out,False,True,False,False
10090_out,3.67,out,False,True,False,False
10095_out,y=2x+2,out,True,True,False,False
10109_out,n = 7,out,False,True,False,False
10188_out,5,out,False,True,False,False
10197_out,15,out,False,True,False,False
10203_out,3,out,False,True,False,False
10234_out,3x + 10 = 22,out,True,True,False,False
10239_out,"0.2, 3, 5, 6, 2.6, 8.2, 11.8",out,False,True,False,False
10332_out,2,out,False,True,False,False
10480_out,123-456-789,out,False,True,False,False
10484_out,7,out,False,True,False,False
10485_out,"x = 5, y = 3",out,True,True,False,False
10504_out,310,out,False,True,False,False
10523_out,15,out,False,True,False,False
10528_out,14,out,False,True,False,False
10537_out,0.35,out,False,True,False,False
10542_out,"3+5-1, 3-1+4, 5-1+4, 3+4-1, 3-4+1, 5+4-1, 3+1-4, 5-4+1, 3+5+4, 3+4+1, 5+1-4, 5+4+1, 3-5+1, 3-1-4, 5-1-4, 3-4-1, 5+1+4, 3+1+4.",out,True,True,False,False
10577_out,11.5,out,False,True,False,False
10580_out,x = 6,out,True,True,False,False
10665_out,7,out,False,True,False,False
10666_out,5,out,False,True,False,False
10686_out,2,out,False,True,False,False
10690_out,"[1, 2, 3, 4]",out,True,True,False,False
10770_out,"[1, 34, 55, 67, 84, 89]",out,True,True,False,False
10773_out,458,out,False,True,False,False
10779_out,5040,out,False,True,False,False
10828_out,"[1, 1]",out,True,True,False,False
10839_out,4,out,False,True,False,False
10861_out,2,out,False,True,False,False
11225_out,21,out,False,True,False,False
11255_out,"1, 3, 4, 5, 6",out,True,True,False,False
11320_out,"[3,5,4]",out,True,True,False,False
11375_out,y = 15,out,True,True,False,False
11427_out,0,out,False,True,False,False
11441_out,18,out,False,True,False,False
11450_out,4.5/5,out,False,True,False,False
11463_out,4,out,False,True,False,False
11645_out,3,out,False,True,False,False
11792_out,0.5.,out,False,True,False,False
11883_out,A+,out,False,True,False,False
11904_out,5,out,False,True,False,False
11966_out,"1, 2, 3, 4, 5",out,True,True,False,False
11972_out,"5, 13",out,True,True,False,False
12027_out,2525,out,False,True,False,False
12044_out,5y + 8,out,True,True,False,False
12046_out,31.4159,out,False,True,False,False
12261_out,"6, 11, 16, 21, 26, 31, 36, 41, 46, 51, 56, 61, 66, 71, 76, 81, 86, 91, 96",out,True,True,False,False
12297_out,11,out,False,True,False,False
12299_out,"8, 22",out,True,True,False,False
12374_out,"10, 11, 12, 13, 14.",out,False,True,False,False
12448_out,1,out,False,True,False,False
12449_out,1,out,False,True,False,False
12452_out,0,out,False,True,False,False
12487_out,"6 x 1 = 6
6 x 2 = 12
6 x 3 = 18
6 x 4 = 24
6 x 5 = 30
6 x 6 = 36
6 x 7 = 42
6 x 8 = 48
6 x 9 = 54
6 x 10 = 60",out,False,True,False,False
12502_out,5,out,False,True,False,False
12514_out,7,out,False,True,False,False
12651_out,"489, 231, 132, 83",out,True,True,False,False
12684_out,4513,out,False,True,False,False
12896_out,5.,out,False,True,False,False
12898_out,15.,out,False,True,False,False
12903_out,"A.2
B.3
C.1",out,False,True,False,False
12906_out,"(1, 3), (4, 4), (5, 7)",out,False,True,False,False
12938_out,7,out,False,True,False,False
12970_out,10,out,False,True,False,False
12974_out,48,out,False,True,False,False
13170_out,432,out,False,True,False,False
13179_out,12.,out,False,True,False,False
13187_out,6,out,False,True,False,False
13242_out,1.03,out,False,True,False,False
13350_out,45-60,out,False,True,False,False
13452_out,"37, 81, 56",out,True,True,False,False
13533_out,x2 + y2 = z2,out,False,True,False,False
13676_out,4.4,out,False,True,False,False
13711_out,z,out,False,True,False,False
13734_out,19,out,False,True,False,False
13793_out,4x = 14,out,True,True,False,False
13888_out,(a - 6)(a - 1) = 0,out,False,True,False,False
13894_out,21,out,False,True,False,False
13921_out,"[2, 4, 6, 8, 10, 12, 14, 16, 18, 20]",out,True,True,False,False
13960_out,6,out,False,True,False,False
13967_out,4,out,False,True,False,False
14033_out,6,out,False,True,False,False
14044_out,5,out,False,True,False,False
14145_out,"A, B, C, D",out,False,True,False,False
14253_out,y(3) = 0,out,False,True,False,False
14275_out,14,out,False,True,False,False
14316_out,"5 x 1 = 5
5 x 2 = 10
5 x 3 = 15
5 x 4 = 20
5 x 5 = 25 
5 x 6 = 30
5 x 7 = 35
5 x 8 = 40
5 x 9 = 45
5 x 10 = 50",out,False,True,False,False
14343_out,18.3333333,out,False,True,False,False
14455_out,11000000111001,out,False,True,False,False
14456_out,45,out,False,True,False,False
14482_out,32,out,False,True,False,False
14712_out,1 + 1 + 1 = 3,out,False,True,False,False
14744_out,"[[6, 26], 
 [8, 30]]",out,True,True,False,False
14816_out,x = 4,out,True,True,False,False
15000_out,"0, 2, 4, 8.",out,False,True,False,False
15060_out,60.,out,False,True,False,False
15117_out,"a=7, b=5",out,False,True,False,False
15155_out,30.00,out,False,True,False,False
15244_out,(123) 456-7890,out,False,True,False,False
15258_out,4545-8975-6845-5678,out,False,True,False,False
15394_out,"1, 2, 3",out,True,True,False,False
15395_out,2,out,False,True,False,False
15402_out,19,out,False,True,False,False
15413_out,C,out,False,True,False,False
15523_out,50,out,False,True,False,False
15584_out,2.,out,False,True,False,False
15588_out,77.,out,False,True,False,False
15596_out,0.4,out,False,True,False,False
15706_out,"2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40.",out,False,True,False,False
15722_out,87,out,False,True,False,False
15748_out,60,out,False,True,False,False
15871_out,8/23/2020,out,False,True,False,False
15885_out,7 - 4 = 3,out,False,True,False,False
15893_out,50.,out,False,True,False,False
15915_out,"[5, 4, 3, 2, 1]",out,True,True,False,False
15950_out,7,out,False,True,False,False
15962_out,"[1, 2, 3, 4, 5, 6]",out,True,True,False,False
15964_out,"[1, 2, 3, 4, 5, 6, 7]",out,True,True,False,False
15970_out,x = 0,out,True,True,False,False
15983_out,"[14,32,11,21,4]",out,True,True,False,False
16000_out,49,out,False,True,False,False
16094_out,"[1, 3, 4, 5, 9]",out,True,True,False,False
16124_out,2x + 7 - (2/5),out,True,True,False,False
16174_out,14,out,False,True,False,False
16231_out,12,out,False,True,False,False
16351_out,"[8, 10, 12, 14]",out,True,True,False,False
16387_out,S = 1 + 2 + 3 + 4 + 5 + 6 + 7 + 8 + 9 + 10 = 55,out,False,True,False,False
16434_out,4,out,False,True,False,False
16435_out,2,out,False,True,False,False
16480_out,100,out,False,True,False,False
16501_out,4.82,out,False,True,False,False
16562_out,2+2=4,out,True,True,False,False
16564_out,"2, 3, 5, 7, 11, 13, 17, 19, 23, 29, 31, 37, 41, 43, 47, 53, 59, 61, 67, 71, 73, 79, 83, 89, 97.",out,False,True,False,False
16568_out,"1, 7",out,True,True,False,False
16675_out,64,out,False,True,False,False
16697_out,12,out,False,True,False,False
16709_out,22,out,False,True,False,False
16734_out,"1. 5 x 9 =
2. 9 x 5 = 
3. 5 x 9 x 1 = 
4. 9 x 5 x 1 = 
5. 5 x 9 x 1 x 1 =",out,False,True,False,False
16778_out,"23, 29.",out,False,True,False,False
16789_out,2,out,False,True,False,False
16879_out,"2+3+4 = 9
5+6+7 = 18",out,True,True,False,False
17000_out,F,out,False,True,False,False
17040_out,10,out,False,True,False,False
17063_out,O(n),out,False,True,False,False
17067_out,99,out,False,True,False,False
17119_out,x = 5,out,True,True,False,False
17143_out,x = 6,out,True,True,False,False
17164_out,"[9, 8, 5, 3, 1]",out,True,True,False,False
17242_out,15781,out,False,True,False,False
17244_out,17,out,False,True,False,False
17246_out,928,out,False,True,False,False
17254_out,3 x 4 x 5 = 60.,out,False,True,False,False
17276_out,3,out,False,True,False,False
17333_out,"[0, 14, 15, 5]",out,True,True,False,False
17334_out,18,out,False,True,False,False
17335_out,27,out,False,True,False,False
17336_out,"111111, 10110",out,True,True,False,False
17338_out,"2, 2, 3, 5",out,True,True,False,False
17481_out,17,out,False,True,False,False
17511_out,"2 x 3 = 6
5 x 4 = 20",out,False,True,False,False
17556_out,7,out,False,True,False,False
17858_out,13.83,out,False,True,False,False
17906_out,"2, 4, 8, 16, 32, 64, 128, 256",out,True,True,False,False
17917_out,8,out,False,True,False,False
18040_out,"1,2,3,4,7",out,True,True,False,False
18101_out,0.95,out,False,True,False,False
18135_out,18,out,False,True,False,False
18175_out,-2,out,False,True,False,False
18291_out,14,out,False,True,False,False
18337_out,"[1, 4, 9, 5]",out,True,True,False,False
18339_out,y = 1.5x + 0.5,out,True,True,False,False
18391_out,X = 4,out,True,True,False,False
18392_out,14,out,False,True,False,False
18454_out,50,out,False,True,False,False
18514_out,136,out,False,True,False,False
18646_out,4x + 8y - 16 = 0,out,True,True,False,False
18695_out,D,out,False,True,False,False
18697_out,C,out,False,True,False,False
18702_out,64,out,False,True,False,False
18706_out,4,out,False,True,False,False
18729_out,1,out,False,True,False,False
18987_out,175,out,False,True,False,False
18995_out,f(x) = (4x + 1)(x + 1),out,True,True,False,False
19020_out,"3, 5, 6, 9",out,True,True,False,False
19036_out,4,out,False,True,False,False
19069_out,0,out,False,True,False,False
19111_out,19.25,out,False,True,False,False
19188_out,"[1, 2, 4, 5]",out,True,True,False,False
19381_out,"2, 4, 5, 9",out,True,True,False,False
19412_out,2,out,False,True,False,False
19536_out,"3, 5, 7, 9, 11, 13, 15, 17, 19, 21",out,True,True,False,False
19629_out,6,out,False,True,False,False
19658_out,900,out,False,True,False,False
19662_out,"E, G, B",out,False,True,False,False
19798_out,"[3, 5, 8, 9, 4]",out,True,True,False,False
19839_out,14,out,False,True,False,False
19890_out,"123.126.25.5, 192.168.255.0, 192.88.0.1",out,False,True,False,False
19906_out,2,out,False,True,False,False
19909_out,"[7, 3, 4, 6, 2]",out,True,True,False,False
19912_out,12,out,False,True,False,False
19976_out,2x + y,out,True,True,False,False
20028_out,28.,out,False,True,False,False
20089_out,"(1, 8), (2, 10), (3, 12)",out,False,True,False,False
20120_out,"1,4,6,2,7,9",out,True,True,False,False
20345_out,"2 x 2 = 4 
2 x 3 = 6 
2 x 4 = 8 
2 x 5 = 10 
2 x 6 = 12 
2 x 7 = 14 
2 x 8 = 16 
2 x 9 = 18 
2 x 10 = 20 
3 x 2 = 6 
3 x 3 = 9 
3 x 4 = 12 
3 x 5 = 15 
3 x 6 = 18 
3 x 7 = 21 
3 x 8 = 24 
3 x 9 = 27 
3 x 10 = 30 
4 x 2 = 8 
4 x 3 = 12 
4 x 4 = 16 
4 x 5 = 20 
4 x 6 = 24 
4 x 7 = 28 
4 x 8 = 32 
4 x 9 = 36 
4 x 10 = 40 
5 x 2 = 10 
5 x 3 = 15 
5 x 4 = 20 
5 x 5 = 25 
5 x 6 = 30 
5 x 7 = 35 
5 x 8 = 40 
5 x 9 = 45 
5 x 10 = 50 
6 x 2 = 12 
6 x 3 = 18 
6 x 4 = 24 
6 x 5 = 30 
6 x 6 = 36 
6 x 7 = 42 
6 x 8 = 48 
6 x 9 = 54 
6 x 10 = 60 
7 x 2 = 14 
7 x 3 = 21 
7 x 4 = 28 
7 x 5 = 35 
7 x 6 = 42 
7 x 7 = 49 
7 x 8 = 56 
7 x 9 = 63 
7 x 10 = 70 
8 x 2 = 16 
8 x 3 = 24 
8 x 4 = 32 
8 x 5 = 40 
8 x 6 = 48 
8 x 7 = 56 
8 x 8 = 64 
8 x 9 = 72 
8 x 10 = 80 
9 x 2 = 18 
9 x 3 = 27 
9 x 4 = 36 
9 x 5 = 45 
9 x 6 = 54 
9 x 7 = 63 
9 x 8 = 72 
9 x 9 = 81 
9 x 10 = 90 
10 x 2 = 20 
10 x 3 = 30 
10 x 4 = 40 
10 x 5 = 50 
10 x 6 = 60 
10 x 7 = 70 
10 x 8 = 80 
10 x 9 = 90 
10 x 10 = 100",out,False,True,False,False
20389_out,2,out,False,True,False,False
20568_out,"26, 37, 52, 69",out,True,True,False,False
20574_out,17,out,False,True,False,False
20618_out,101111100110101,out,False,True,False,False
20637_out,9,out,False,True,False,False
20651_out,3x2 + 7x + 2,out,True,True,False,False
20697_out,"10, 11, 12, 13, 14, 15, 16, 17, 18",out,True,True,False,False
20764_out,7,out,False,True,False,False
20831_out,66,out,False,True,False,False
20838_out,47,out,False,True,False,False
20879_out,x=f(x)/2,out,False,True,False,False
20989_out,10,out,False,True,False,False
21007_out,8,out,False,True,False,False
21051_out,502-294-8258,out,False,True,False,False
21054_out,2 + 5 = 7.,out,False,True,False,False
21101_out,"[95, 74, 15, 84, 6, 32, 80, 14, 28, 60]",out,True,True,False,False
21141_out,x = 2.,out,True,True,False,False
21145_out,5.0,out,False,True,False,False
21152_out,29-02-2020,out,False,True,False,False
21157_out,+12145558444,out,False,True,False,False
21168_out,125,out,False,True,False,False
21190_out,1,out,False,True,False,False
21193_out,0.93,out,False,True,False,False
21194_out,3,out,False,True,False,False
21195_out,100.0,out,False,True,False,False
21197_out,"[9, 6, 5, 4, 2]",out,True,True,False,False
21212_out,7 + 4 = 11,out,False,True,False,False
21275_out,8 x 4 = 32.,out,False,True,False,False
21320_out,19,out,False,True,False,False
21461_out,54,out,False,True,False,False
21498_out,"1, 2, 4, 5, 8",out,True,True,False,False
21545_out,28.274333882308138,out,False,True,False,False
21562_out,4,out,False,True,False,False
21609_out,4,out,False,True,False,False
21678_out,127,out,False,True,False,False
21680_out,216,out,False,True,False,False
21729_out,"-2, -1, 0, 1, 2, 3",out,False,True,False,False
21769_out,20,out,False,True,False,False
21849_out,(123)-456-7890,out,False,True,False,False
21937_out,"[2,6,12]",out,True,True,False,False
21975_out,425,out,False,True,False,False
22056_out,3,out,False,True,False,False
22060_out,1,out,False,True,False,False
22081_out,2 + 4 = 6,out,False,True,False,False
22110_out,7x + 7y,out,True,True,False,False
22141_out,2,out,False,True,False,False
22227_out,8/10,out,False,True,False,False
22276_out,21,out,False,True,False,False
22453_out,"C, D, F, A",out,False,True,False,False
22515_out,"25, 30",out,True,True,False,False
22525_out,15,out,False,True,False,False
22548_out,"[2,3,7,9]",out,True,True,False,False
22609_out,"[7, 4, 3, 2, 1]",out,True,True,False,False
22642_out,7,out,False,True,False,False
22744_out,8731,out,False,True,False,False
23032_out,"[3.14, 6, 8, 9]",out,True,True,False,False
23035_out,45269,out,False,True,False,False
23036_out,6,out,False,True,False,False
23043_out,7/8 + (1/4 x 9) = 5 9/8.,out,False,True,False,False
23070_out,4.6,out,False,True,False,False
23082_out,x = 6,out,True,True,False,False
23105_out,15,out,False,True,False,False
23296_out,143,out,False,True,False,False
23367_out,"3, 5, 7, 9",out,True,True,False,False
23451_out,4 + x = 15,out,True,True,False,False
23463_out,11,out,False,True,False,False
23475_out,"0, 1, 1, 2, 3, 5, 8, 13, 21, 34.",out,False,True,False,False
23508_out,A+,out,False,True,False,False
23574_out,2 + 5 + 8 + 15 + 7 = 37,out,False,True,False,False
23585_out,10 + 6 * 7 - 58 = 48,out,False,True,False,False
23586_out,"[3, 10, 21, 33, 40, 68, 92]",out,True,True,False,False
23590_out,"2x + 4y + 5z = 7

2x + 4y + 5z = 7

2(x + 2y + 2.5z) = 7

2(x + 2y + 2.5z) = 14

x + 2y + 2.5z = 7",out,True,True,False,False
23593_out,0.101 + 0.217 = 0.318,out,False,True,False,False
23598_out,1/2.,out,False,True,False,False
23602_out,"3, 4, 7, 8, 9, 11",out,True,True,False,False
23607_out,"11, 8, 5, 1.",out,False,True,False,False
23658_out,14.72 m/s,out,False,True,False,False
23668_out,5 + (4 x 10) = 45.,out,False,True,False,False
23686_out,16,out,False,True,False,False
23698_out,x+8=y,out,False,True,False,False
23766_out,"1. 8 x 1 = 8
2. 8 x 2 = 16
3. 8 x 3 = 24
4. 8 x 4 = 32
5. 8 x 5 = 40
6. 8 x 6 = 48
7. 8 x 7 = 56
8. 8 x 8 = 64
9. 8 x 9 = 72
10. 8 x 10 = 80",out,False,True,False,False
23782_out,(x - 1)2 + (y + 2)2 = 25,out,False,True,False,False
23785_out,"1, 2, 3, 4, 5, 6, 7, 8, 9",out,True,True,False,False
23788_out,14,out,False,True,False,False
23809_out,"4, 6, 3, 10, 0, 9, 2, 5, 7, 1",out,True,True,False,False
23878_out,17 + 18 = 35,out,False,True,False,False
23926_out,W3C,out,False,True,False,False
23985_out,15,out,False,True,False,False
24007_out,27,out,False,True,False,False
24337_out,"x = -7/11, y = 8/11",out,True,True,False,False
24409_out,16,out,False,True,False,False
24422_out,9,out,False,True,False,False
24486_out,12 + 4 = 16,out,False,True,False,False
24497_out,A,out,False,True,False,False
24500_out,28.27 m2,out,False,True,False,False
24537_out,018,out,False,True,False,False
24572_out,3 x 4 + 0 x (2+ 4) = 36,out,False,True,False,False
24573_out,15,out,False,True,False,False
24672_out,B,out,False,True,False,False
24679_out,z = 5,out,False,True,False,False
24754_out,"2x + 3y - z + w = 5
3x + y - 2z - w = 7
x + 4y + 3z -2w = -1",out,True,True,False,False
24759_out,3.425,out,False,True,False,False
24768_out,30,out,False,True,False,False
24839_out,4523,out,False,True,False,False
24876_out,1,out,False,True,False,False
24880_out,14,out,False,True,False,False
24965_out,U5a6m7Q2,out,False,True,False,False
25077_out,B) 1998,out,False,True,False,False
25078_out,D) 40,out,False,True,False,False
25151_out,x + y = 6 + 3 = 9.,out,True,True,False,False
25217_out,"[4, 9, 25, 64]",out,True,True,False,False
25234_out,14,out,False,True,False,False
25250_out,400m2,out,False,True,False,False
25256_out,"-9, 3, 4, 7",out,False,True,False,False
25305_out,23.5,out,False,True,False,False
25318_out,"(0.707, 0.707)",out,False,True,False,False
25332_out,"8, 9, 10, 11.",out,False,True,False,False
25385_out,1,out,False,True,False,False
25491_out,6 - 3 = 3,out,False,True,False,False
25540_out,5 x 50 = 250,out,False,True,False,False
25680_out,10001001.,out,False,True,False,False
25682_out,(8x)(7y) + 3,out,True,True,False,False
25752_out,37,out,False,True,False,False
25806_out,3 + 8 x 10,out,False,True,False,False
25857_out,"[0.5, 1.5, 1.7, 2.0, 3.9]",out,True,True,False,False
25935_out,"[1, 2, 3, 4, 5, 6]",out,True,True,False,False
26001_out,a b c + -,out,False,True,False,False
26035_out,720,out,False,True,False,False
26049_out,10/15/2021,out,False,True,False,False
26061_out,"5, 7, 12, 18, 25",out,True,True,False,False
26137_out,4x - y + 2 = 0,out,True,True,False,False
26270_out,71593,out,False,True,False,False
26323_out,6.,out,False,True,False,False
26337_out,"0, 3, 6, 9, 12, 15, 18, 21, 24, 27",out,True,True,False,False
26340_out,"1, 4, 6, 7, 11",out,True,True,False,False
26342_out,2,out,False,True,False,False
26344_out,40,out,False,True,False,False
26587_out,6,out,False,True,False,False
26603_out,3.169925001442312,out,False,True,False,False
26770_out,23,out,False,True,False,False
26833_out,1260,out,False,True,False,False
26848_out,7 + 7 + 7 + 7 + 7 + 7 + 7 + 7 + 7 = 9 x 7,out,False,True,False,False
26895_out,"[-7, -3, -2, 4, 8]",out,False,True,False,False
26955_out,3.1415926535897932384626433832795028841971693993751058209749445923078164062862089986280348253421170679,out,False,True,False,False
26965_out,"1 2 3 4 5 6 7 8 9 10
2 4 6 8 10 12 14 16 18 20
3 6 9 12 15 18 21 24 27 30
4 8 12 16 20 24 28 32 36 40
5 10 15 20 25 30 35 40 45 50
6 12 18 24 30 36 42 48 54 60
7 14 21 28 35 42 49 56 63 70
8 16 24 32 40 48 56 64 72 80
9 18 27 36 45 54 63 72 81 90
10 20 30 40 50 60 70 80 90 100",out,False,True,False,False
26966_out,3x - 3,out,True,True,False,False
26997_out,3548.,out,False,True,False,False
27004_out,5462,out,False,True,False,False
27092_out,0.6,out,False,True,False,False
27093_out,6,out,False,True,False,False
27109_out,5678,out,False,True,False,False
27117_out,23.,out,False,True,False,False
27188_out,"32, 64, 128",out,True,True,False,False
27213_out,52.,out,False,True,False,False
27217_out,10.,out,False,True,False,False
27235_out,7,out,False,True,False,False
27319_out,"1, 3, 4, 6, 7, 8, 9, 10.",out,False,True,False,False
27327_out,1,out,False,True,False,False
27330_out,6x + 7,out,True,True,False,False
