id,instance,class_type,number_instance,all_number_instance,contains_code,only_special_characters
32372_inp,,inp,False,False,False,False
32373_inp,,inp,False,False,False,False
32374_inp,,inp,False,False,False,False
32375_inp,,inp,False,False,False,False
32376_inp,,inp,False,False,False,False
32377_inp,,inp,False,False,False,False
32378_inp,,inp,False,False,False,False
32380_inp,,inp,False,False,False,False
32381_inp,,inp,False,False,False,False
32382_inp,,inp,False,False,False,False
32383_inp,,inp,False,False,False,False
32384_inp,,inp,False,False,False,False
32385_inp,,inp,False,False,False,False
32387_inp,,inp,False,False,False,False
32388_inp,,inp,False,False,False,False
32389_inp,,inp,False,False,False,False
32391_inp,,inp,False,False,False,False
32392_inp,,inp,False,False,False,False
32393_inp,,inp,False,False,False,False
32394_inp,,inp,False,False,False,False
32395_inp,,inp,False,False,False,False
32396_inp,,inp,False,False,False,False
32397_inp,,inp,False,False,False,False
32398_inp,,inp,False,False,False,False
32399_inp,,inp,False,False,False,False
32400_inp,,inp,False,False,False,False
32401_inp,,inp,False,False,False,False
32402_inp,,inp,False,False,False,False
32403_inp,,inp,False,False,False,False
32404_inp,,inp,False,False,False,False
32405_inp,,inp,False,False,False,False
32406_inp,,inp,False,False,False,False
32408_inp,,inp,False,False,False,False
32409_inp,,inp,False,False,False,False
32411_inp,,inp,False,False,False,False
32414_inp,,inp,False,False,False,False
32415_inp,,inp,False,False,False,False
32417_inp,,inp,False,False,False,False
32418_inp,,inp,False,False,False,False
32425_inp,,inp,False,False,False,False
32426_inp,,inp,False,False,False,False
32427_inp,,inp,False,False,False,False
32428_inp,,inp,False,False,False,False
32429_inp,,inp,False,False,False,False
32430_inp,,inp,False,False,False,False
32431_inp,,inp,False,False,False,False
32432_inp,,inp,False,False,False,False
32433_inp,,inp,False,False,False,False
32434_inp,,inp,False,False,False,False
32444_inp,,inp,False,False,False,False
32445_inp,,inp,False,False,False,False
32446_inp,,inp,False,False,False,False
32447_inp,,inp,False,False,False,False
32449_inp,,inp,False,False,False,False
32450_inp,,inp,False,False,False,False
32451_inp,,inp,False,False,False,False
32452_inp,,inp,False,False,False,False
32453_inp,,inp,False,False,False,False
32454_inp,,inp,False,False,False,False
32455_inp,,inp,False,False,False,False
32456_inp,,inp,False,False,False,False
32457_inp,,inp,False,False,False,False
32458_inp,,inp,False,False,False,False
32459_inp,,inp,False,False,False,False
32460_inp,,inp,False,False,False,False
32461_inp,,inp,False,False,False,False
32463_inp,,inp,False,False,False,False
32464_inp,,inp,False,False,False,False
32466_inp,,inp,False,False,False,False
32468_inp,,inp,False,False,False,False
32469_inp,,inp,False,False,False,False
32470_inp,,inp,False,False,False,False
32471_inp,,inp,False,False,False,False
32472_inp,,inp,False,False,False,False
32473_inp,,inp,False,False,False,False
32474_inp,,inp,False,False,False,False
32475_inp,,inp,False,False,False,False
32479_inp,,inp,False,False,False,False
32480_inp,,inp,False,False,False,False
32481_inp,,inp,False,False,False,False
32482_inp,,inp,False,False,False,False
32485_inp,,inp,False,False,False,False
32486_inp,,inp,False,False,False,False
32487_inp,,inp,False,False,False,False
32488_inp,,inp,False,False,False,False
32489_inp,,inp,False,False,False,False
32490_inp,,inp,False,False,False,False
32501_inp,,inp,False,False,False,False
32502_inp,,inp,False,False,False,False
32503_inp,,inp,False,False,False,False
32505_inp,,inp,False,False,False,False
32506_inp,,inp,False,False,False,False
32510_inp,,inp,False,False,False,False
32513_inp,,inp,False,False,False,False
32514_inp,,inp,False,False,False,False
32515_inp,,inp,False,False,False,False
32516_inp,,inp,False,False,False,False
32517_inp,,inp,False,False,False,False
32520_inp,,inp,False,False,False,False
32527_inp,,inp,False,False,False,False
32529_inp,,inp,False,False,False,False
32530_inp,,inp,False,False,False,False
32531_inp,,inp,False,False,False,False
32532_inp,,inp,False,False,False,False
32533_inp,,inp,False,False,False,False
32534_inp,,inp,False,False,False,False
32535_inp,,inp,False,False,False,False
32536_inp,,inp,False,False,False,False
32537_inp,,inp,False,False,False,False
32538_inp,,inp,False,False,False,False
32539_inp,,inp,False,False,False,False
32540_inp,,inp,False,False,False,False
32541_inp,,inp,False,False,False,False
32543_inp,,inp,False,False,False,False
32544_inp,,inp,False,False,False,False
32546_inp,,inp,False,False,False,False
32551_inp,,inp,False,False,False,False
32555_inp,,inp,False,False,False,False
32558_inp,,inp,False,False,False,False
32559_inp,,inp,False,False,False,False
32560_inp,,inp,False,False,False,False
32563_inp,,inp,False,False,False,False
32564_inp,,inp,False,False,False,False
32565_inp,,inp,False,False,False,False
32567_inp,,inp,False,False,False,False
32568_inp,,inp,False,False,False,False
32569_inp,,inp,False,False,False,False
32570_inp,,inp,False,False,False,False
32572_inp,,inp,False,False,False,False
32573_inp,,inp,False,False,False,False
32576_inp,,inp,False,False,False,False
32577_inp,,inp,False,False,False,False
32578_inp,,inp,False,False,False,False
32579_inp,,inp,False,False,False,False
32580_inp,,inp,False,False,False,False
32581_inp,,inp,False,False,False,False
32582_inp,,inp,False,False,False,False
32583_inp,,inp,False,False,False,False
32584_inp,,inp,False,False,False,False
32585_inp,,inp,False,False,False,False
32586_inp,,inp,False,False,False,False
32587_inp,,inp,False,False,False,False
32588_inp,,inp,False,False,False,False
32589_inp,,inp,False,False,False,False
32590_inp,,inp,False,False,False,False
32591_inp,,inp,False,False,False,False
32592_inp,,inp,False,False,False,False
32593_inp,,inp,False,False,False,False
32594_inp,,inp,False,False,False,False
32595_inp,,inp,False,False,False,False
32596_inp,,inp,False,False,False,False
32598_inp,,inp,False,False,False,False
32599_inp,,inp,False,False,False,False
32605_inp,,inp,False,False,False,False
32607_inp,,inp,False,False,False,False
32608_inp,,inp,False,False,False,False
32609_inp,,inp,False,False,False,False
32610_inp,,inp,False,False,False,False
32611_inp,,inp,False,False,False,False
32612_inp,,inp,False,False,False,False
32613_inp,,inp,False,False,False,False
32614_inp,,inp,False,False,False,False
32616_inp,,inp,False,False,False,False
32618_inp,,inp,False,False,False,False
32624_inp,,inp,False,False,False,False
32625_inp,,inp,False,False,False,False
32626_inp,,inp,False,False,False,False
32627_inp,,inp,False,False,False,False
32628_inp,,inp,False,False,False,False
32629_inp,,inp,False,False,False,False
32632_inp,,inp,False,False,False,False
32633_inp,,inp,False,False,False,False
32634_inp,,inp,False,False,False,False
32635_inp,,inp,False,False,False,False
32637_inp,,inp,False,False,False,False
32638_inp,,inp,False,False,False,False
32643_inp,,inp,False,False,False,False
32644_inp,,inp,False,False,False,False
32645_inp,,inp,False,False,False,False
32649_inp,,inp,False,False,False,False
32651_inp,,inp,False,False,False,False
32653_inp,,inp,False,False,False,False
32654_inp,,inp,False,False,False,False
32655_inp,,inp,False,False,False,False
32656_inp,,inp,False,False,False,False
32659_inp,,inp,False,False,False,False
32660_inp,,inp,False,False,False,False
32661_inp,,inp,False,False,False,False
32662_inp,,inp,False,False,False,False
32663_inp,,inp,False,False,False,False
32666_inp,,inp,False,False,False,False
32667_inp,,inp,False,False,False,False
32668_inp,,inp,False,False,False,False
32677_inp,,inp,False,False,False,False
32681_inp,,inp,False,False,False,False
32682_inp,,inp,False,False,False,False
32683_inp,,inp,False,False,False,False
32684_inp,,inp,False,False,False,False
32685_inp,,inp,False,False,False,False
32687_inp,,inp,False,False,False,False
32688_inp,,inp,False,False,False,False
32689_inp,,inp,False,False,False,False
32690_inp,,inp,False,False,False,False
32691_inp,,inp,False,False,False,False
32693_inp,,inp,False,False,False,False
32694_inp,,inp,False,False,False,False
32695_inp,,inp,False,False,False,False
32696_inp,,inp,False,False,False,False
32697_inp,,inp,False,False,False,False
32698_inp,,inp,False,False,False,False
32699_inp,,inp,False,False,False,False
32700_inp,,inp,False,False,False,False
32701_inp,,inp,False,False,False,False
32702_inp,,inp,False,False,False,False
32703_inp,,inp,False,False,False,False
32705_inp,,inp,False,False,False,False
32706_inp,,inp,False,False,False,False
32707_inp,,inp,False,False,False,False
32709_inp,,inp,False,False,False,False
32712_inp,,inp,False,False,False,False
32713_inp,,inp,False,False,False,False
32715_inp,,inp,False,False,False,False
32717_inp,,inp,False,False,False,False
32718_inp,,inp,False,False,False,False
32719_inp,,inp,False,False,False,False
32720_inp,,inp,False,False,False,False
32722_inp,,inp,False,False,False,False
32723_inp,,inp,False,False,False,False
32724_inp,,inp,False,False,False,False
32726_inp,,inp,False,False,False,False
32735_inp,,inp,False,False,False,False
32736_inp,,inp,False,False,False,False
32737_inp,,inp,False,False,False,False
32738_inp,,inp,False,False,False,False
32739_inp,,inp,False,False,False,False
32740_inp,,inp,False,False,False,False
32741_inp,,inp,False,False,False,False
32742_inp,,inp,False,False,False,False
32743_inp,,inp,False,False,False,False
32750_inp,,inp,False,False,False,False
32752_inp,,inp,False,False,False,False
32753_inp,,inp,False,False,False,False
32754_inp,,inp,False,False,False,False
32755_inp,,inp,False,False,False,False
32756_inp,,inp,False,False,False,False
32757_inp,,inp,False,False,False,False
32758_inp,,inp,False,False,False,False
32759_inp,,inp,False,False,False,False
32762_inp,,inp,False,False,False,False
32763_inp,,inp,False,False,False,False
32764_inp,,inp,False,False,False,False
32765_inp,,inp,False,False,False,False
32766_inp,,inp,False,False,False,False
32767_inp,,inp,False,False,False,False
32768_inp,,inp,False,False,False,False
32769_inp,,inp,False,False,False,False
32770_inp,,inp,False,False,False,False
32771_inp,,inp,False,False,False,False
32772_inp,,inp,False,False,False,False
32775_inp,,inp,False,False,False,False
32776_inp,,inp,False,False,False,False
32777_inp,,inp,False,False,False,False
32778_inp,,inp,False,False,False,False
32779_inp,,inp,False,False,False,False
32780_inp,,inp,False,False,False,False
32782_inp,,inp,False,False,False,False
32787_inp,,inp,False,False,False,False
32788_inp,,inp,False,False,False,False
32790_inp,,inp,False,False,False,False
32793_inp,,inp,False,False,False,False
32795_inp,,inp,False,False,False,False
32796_inp,,inp,False,False,False,False
32797_inp,,inp,False,False,False,False
32798_inp,,inp,False,False,False,False
32800_inp,,inp,False,False,False,False
32801_inp,,inp,False,False,False,False
32802_inp,,inp,False,False,False,False
32803_inp,,inp,False,False,False,False
32804_inp,,inp,False,False,False,False
32805_inp,,inp,False,False,False,False
32808_inp,,inp,False,False,False,False
32814_inp,,inp,False,False,False,False
32815_inp,,inp,False,False,False,False
32816_inp,,inp,False,False,False,False
32817_inp,,inp,False,False,False,False
32818_inp,,inp,False,False,False,False
32820_inp,,inp,False,False,False,False
32821_inp,,inp,False,False,False,False
32823_inp,,inp,False,False,False,False
32825_inp,,inp,False,False,False,False
32826_inp,,inp,False,False,False,False
32829_inp,,inp,False,False,False,False
32835_inp,,inp,False,False,False,False
32836_inp,,inp,False,False,False,False
32839_inp,,inp,False,False,False,False
32841_inp,,inp,False,False,False,False
32842_inp,,inp,False,False,False,False
32844_inp,,inp,False,False,False,False
32845_inp,,inp,False,False,False,False
32846_inp,,inp,False,False,False,False
32847_inp,,inp,False,False,False,False
32848_inp,,inp,False,False,False,False
32849_inp,,inp,False,False,False,False
32850_inp,,inp,False,False,False,False
32851_inp,,inp,False,False,False,False
32852_inp,,inp,False,False,False,False
32853_inp,,inp,False,False,False,False
32854_inp,,inp,False,False,False,False
32856_inp,,inp,False,False,False,False
32857_inp,,inp,False,False,False,False
32858_inp,,inp,False,False,False,False
32859_inp,,inp,False,False,False,False
32860_inp,,inp,False,False,False,False
32861_inp,,inp,False,False,False,False
32863_inp,,inp,False,False,False,False
32864_inp,,inp,False,False,False,False
32866_inp,,inp,False,False,False,False
32867_inp,,inp,False,False,False,False
32868_inp,,inp,False,False,False,False
32869_inp,,inp,False,False,False,False
32871_inp,,inp,False,False,False,False
32872_inp,,inp,False,False,False,False
32873_inp,,inp,False,False,False,False
32878_inp,,inp,False,False,False,False
32879_inp,,inp,False,False,False,False
32880_inp,,inp,False,False,False,False
32881_inp,,inp,False,False,False,False
32882_inp,,inp,False,False,False,False
32883_inp,,inp,False,False,False,False
32886_inp,,inp,False,False,False,False
32887_inp,,inp,False,False,False,False
32888_inp,,inp,False,False,False,False
32892_inp,,inp,False,False,False,False
32893_inp,,inp,False,False,False,False
32894_inp,,inp,False,False,False,False
32895_inp,,inp,False,False,False,False
32896_inp,,inp,False,False,False,False
32897_inp,,inp,False,False,False,False
32900_inp,,inp,False,False,False,False
32901_inp,,inp,False,False,False,False
32902_inp,,inp,False,False,False,False
32903_inp,,inp,False,False,False,False
32904_inp,,inp,False,False,False,False
32906_inp,,inp,False,False,False,False
32908_inp,,inp,False,False,False,False
32909_inp,,inp,False,False,False,False
32910_inp,,inp,False,False,False,False
32911_inp,,inp,False,False,False,False
32912_inp,,inp,False,False,False,False
32913_inp,,inp,False,False,False,False
32914_inp,,inp,False,False,False,False
32915_inp,,inp,False,False,False,False
32916_inp,,inp,False,False,False,False
32917_inp,,inp,False,False,False,False
32918_inp,,inp,False,False,False,False
32919_inp,,inp,False,False,False,False
32921_inp,,inp,False,False,False,False
32922_inp,,inp,False,False,False,False
32923_inp,,inp,False,False,False,False
32924_inp,,inp,False,False,False,False
32925_inp,,inp,False,False,False,False
32926_inp,,inp,False,False,False,False
32927_inp,,inp,False,False,False,False
32928_inp,,inp,False,False,False,False
32930_inp,,inp,False,False,False,False
32932_inp,,inp,False,False,False,False
32933_inp,,inp,False,False,False,False
32934_inp,,inp,False,False,False,False
32938_inp,,inp,False,False,False,False
32942_inp,,inp,False,False,False,False
32950_inp,,inp,False,False,False,False
32951_inp,,inp,False,False,False,False
32952_inp,,inp,False,False,False,False
32953_inp,,inp,False,False,False,False
32954_inp,,inp,False,False,False,False
32963_inp,,inp,False,False,False,False
32964_inp,,inp,False,False,False,False
32965_inp,,inp,False,False,False,False
32966_inp,,inp,False,False,False,False
32970_inp,,inp,False,False,False,False
32971_inp,,inp,False,False,False,False
32973_inp,,inp,False,False,False,False
32974_inp,,inp,False,False,False,False
32975_inp,,inp,False,False,False,False
32976_inp,,inp,False,False,False,False
32977_inp,,inp,False,False,False,False
32978_inp,,inp,False,False,False,False
32980_inp,,inp,False,False,False,False
32981_inp,,inp,False,False,False,False
32982_inp,,inp,False,False,False,False
32983_inp,,inp,False,False,False,False
32984_inp,,inp,False,False,False,False
32985_inp,,inp,False,False,False,False
32986_inp,,inp,False,False,False,False
32987_inp,,inp,False,False,False,False
32988_inp,,inp,False,False,False,False
32990_inp,,inp,False,False,False,False
32992_inp,,inp,False,False,False,False
32995_inp,,inp,False,False,False,False
32996_inp,,inp,False,False,False,False
33000_inp,,inp,False,False,False,False
33001_inp,,inp,False,False,False,False
33002_inp,,inp,False,False,False,False
33004_inp,,inp,False,False,False,False
33005_inp,,inp,False,False,False,False
33006_inp,,inp,False,False,False,False
33008_inp,,inp,False,False,False,False
33009_inp,,inp,False,False,False,False
33011_inp,,inp,False,False,False,False
33012_inp,,inp,False,False,False,False
33013_inp,,inp,False,False,False,False
33014_inp,,inp,False,False,False,False
33015_inp,,inp,False,False,False,False
33017_inp,,inp,False,False,False,False
33018_inp,,inp,False,False,False,False
33019_inp,,inp,False,False,False,False
33020_inp,,inp,False,False,False,False
33024_inp,,inp,False,False,False,False
33025_inp,,inp,False,False,False,False
33027_inp,,inp,False,False,False,False
33028_inp,,inp,False,False,False,False
33029_inp,,inp,False,False,False,False
33031_inp,,inp,False,False,False,False
33033_inp,,inp,False,False,False,False
33035_inp,,inp,False,False,False,False
33040_inp,,inp,False,False,False,False
33041_inp,,inp,False,False,False,False
33042_inp,,inp,False,False,False,False
33043_inp,,inp,False,False,False,False
33044_inp,,inp,False,False,False,False
33045_inp,,inp,False,False,False,False
33047_inp,,inp,False,False,False,False
33065_inp,,inp,False,False,False,False
33066_inp,,inp,False,False,False,False
33069_inp,,inp,False,False,False,False
33070_inp,,inp,False,False,False,False
33071_inp,,inp,False,False,False,False
33073_inp,,inp,False,False,False,False
33074_inp,,inp,False,False,False,False
33076_inp,,inp,False,False,False,False
33077_inp,,inp,False,False,False,False
33079_inp,,inp,False,False,False,False
33080_inp,,inp,False,False,False,False
33081_inp,,inp,False,False,False,False
33082_inp,,inp,False,False,False,False
33083_inp,,inp,False,False,False,False
33084_inp,,inp,False,False,False,False
33085_inp,,inp,False,False,False,False
33086_inp,,inp,False,False,False,False
33087_inp,,inp,False,False,False,False
33090_inp,,inp,False,False,False,False
33092_inp,,inp,False,False,False,False
33093_inp,,inp,False,False,False,False
33094_inp,,inp,False,False,False,False
33095_inp,,inp,False,False,False,False
33096_inp,,inp,False,False,False,False
33097_inp,,inp,False,False,False,False
33107_inp,,inp,False,False,False,False
33110_inp,,inp,False,False,False,False
33111_inp,,inp,False,False,False,False
33112_inp,,inp,False,False,False,False
33113_inp,,inp,False,False,False,False
33114_inp,,inp,False,False,False,False
33115_inp,,inp,False,False,False,False
33116_inp,,inp,False,False,False,False
33117_inp,,inp,False,False,False,False
33118_inp,,inp,False,False,False,False
33119_inp,,inp,False,False,False,False
33120_inp,,inp,False,False,False,False
33122_inp,,inp,False,False,False,False
33123_inp,,inp,False,False,False,False
33126_inp,,inp,False,False,False,False
33127_inp,,inp,False,False,False,False
33128_inp,,inp,False,False,False,False
33129_inp,,inp,False,False,False,False
33130_inp,,inp,False,False,False,False
33131_inp,,inp,False,False,False,False
33132_inp,,inp,False,False,False,False
33133_inp,,inp,False,False,False,False
33134_inp,,inp,False,False,False,False
33138_inp,,inp,False,False,False,False
33139_inp,,inp,False,False,False,False
33140_inp,,inp,False,False,False,False
33141_inp,,inp,False,False,False,False
33142_inp,,inp,False,False,False,False
33143_inp,,inp,False,False,False,False
33144_inp,,inp,False,False,False,False
33145_inp,,inp,False,False,False,False
33146_inp,,inp,False,False,False,False
33147_inp,,inp,False,False,False,False
33149_inp,,inp,False,False,False,False
33150_inp,,inp,False,False,False,False
33151_inp,,inp,False,False,False,False
33152_inp,,inp,False,False,False,False
33154_inp,,inp,False,False,False,False
33155_inp,,inp,False,False,False,False
33156_inp,,inp,False,False,False,False
33157_inp,,inp,False,False,False,False
33158_inp,,inp,False,False,False,False
33159_inp,,inp,False,False,False,False
33162_inp,,inp,False,False,False,False
33163_inp,,inp,False,False,False,False
33164_inp,,inp,False,False,False,False
33166_inp,,inp,False,False,False,False
33167_inp,,inp,False,False,False,False
33168_inp,,inp,False,False,False,False
33170_inp,,inp,False,False,False,False
33171_inp,,inp,False,False,False,False
33172_inp,,inp,False,False,False,False
33174_inp,,inp,False,False,False,False
33175_inp,,inp,False,False,False,False
33176_inp,,inp,False,False,False,False
33177_inp,,inp,False,False,False,False
33178_inp,,inp,False,False,False,False
33179_inp,,inp,False,False,False,False
33180_inp,,inp,False,False,False,False
33181_inp,,inp,False,False,False,False
33182_inp,,inp,False,False,False,False
33183_inp,,inp,False,False,False,False
33184_inp,,inp,False,False,False,False
33187_inp,,inp,False,False,False,False
33189_inp,,inp,False,False,False,False
33190_inp,,inp,False,False,False,False
33191_inp,,inp,False,False,False,False
33194_inp,,inp,False,False,False,False
33195_inp,,inp,False,False,False,False
33201_inp,,inp,False,False,False,False
33202_inp,,inp,False,False,False,False
33203_inp,,inp,False,False,False,False
33207_inp,,inp,False,False,False,False
33211_inp,,inp,False,False,False,False
33213_inp,,inp,False,False,False,False
33215_inp,,inp,False,False,False,False
33216_inp,,inp,False,False,False,False
33217_inp,,inp,False,False,False,False
33235_inp,,inp,False,False,False,False
33242_inp,,inp,False,False,False,False
33244_inp,,inp,False,False,False,False
33245_inp,,inp,False,False,False,False
33246_inp,,inp,False,False,False,False
33247_inp,,inp,False,False,False,False
33248_inp,,inp,False,False,False,False
33250_inp,,inp,False,False,False,False
33251_inp,,inp,False,False,False,False
33252_inp,,inp,False,False,False,False
33254_inp,,inp,False,False,False,False
33255_inp,,inp,False,False,False,False
33256_inp,,inp,False,False,False,False
33257_inp,,inp,False,False,False,False
33258_inp,,inp,False,False,False,False
33259_inp,,inp,False,False,False,False
33260_inp,,inp,False,False,False,False
33261_inp,,inp,False,False,False,False
33262_inp,,inp,False,False,False,False
33263_inp,,inp,False,False,False,False
33265_inp,,inp,False,False,False,False
33266_inp,,inp,False,False,False,False
33267_inp,,inp,False,False,False,False
33268_inp,,inp,False,False,False,False
33269_inp,,inp,False,False,False,False
33270_inp,,inp,False,False,False,False
33271_inp,,inp,False,False,False,False
33273_inp,,inp,False,False,False,False
33274_inp,,inp,False,False,False,False
33275_inp,,inp,False,False,False,False
33276_inp,,inp,False,False,False,False
33277_inp,,inp,False,False,False,False
33278_inp,,inp,False,False,False,False
33279_inp,,inp,False,False,False,False
33281_inp,,inp,False,False,False,False
33283_inp,,inp,False,False,False,False
33287_inp,,inp,False,False,False,False
33289_inp,,inp,False,False,False,False
33290_inp,,inp,False,False,False,False
33291_inp,,inp,False,False,False,False
33292_inp,,inp,False,False,False,False
33293_inp,,inp,False,False,False,False
33294_inp,,inp,False,False,False,False
33295_inp,,inp,False,False,False,False
33296_inp,,inp,False,False,False,False
33298_inp,,inp,False,False,False,False
33299_inp,,inp,False,False,False,False
33300_inp,,inp,False,False,False,False
33302_inp,,inp,False,False,False,False
33304_inp,,inp,False,False,False,False
33305_inp,,inp,False,False,False,False
33306_inp,,inp,False,False,False,False
33307_inp,,inp,False,False,False,False
33308_inp,,inp,False,False,False,False
33309_inp,,inp,False,False,False,False
33310_inp,,inp,False,False,False,False
33311_inp,,inp,False,False,False,False
33312_inp,,inp,False,False,False,False
33321_inp,,inp,False,False,False,False
33322_inp,,inp,False,False,False,False
33324_inp,,inp,False,False,False,False
33326_inp,,inp,False,False,False,False
33327_inp,,inp,False,False,False,False
33328_inp,,inp,False,False,False,False
33329_inp,,inp,False,False,False,False
33333_inp,,inp,False,False,False,False
33336_inp,,inp,False,False,False,False
33337_inp,,inp,False,False,False,False
33339_inp,,inp,False,False,False,False
33341_inp,,inp,False,False,False,False
33342_inp,,inp,False,False,False,False
33343_inp,,inp,False,False,False,False
33344_inp,,inp,False,False,False,False
33346_inp,,inp,False,False,False,False
33347_inp,,inp,False,False,False,False
33348_inp,,inp,False,False,False,False
33350_inp,,inp,False,False,False,False
33352_inp,,inp,False,False,False,False
33354_inp,,inp,False,False,False,False
33355_inp,,inp,False,False,False,False
33357_inp,,inp,False,False,False,False
33358_inp,,inp,False,False,False,False
33359_inp,,inp,False,False,False,False
33361_inp,,inp,False,False,False,False
33362_inp,,inp,False,False,False,False
33363_inp,,inp,False,False,False,False
33364_inp,,inp,False,False,False,False
33374_inp,,inp,False,False,False,False
33375_inp,,inp,False,False,False,False
33376_inp,,inp,False,False,False,False
33377_inp,,inp,False,False,False,False
33379_inp,,inp,False,False,False,False
33383_inp,,inp,False,False,False,False
33385_inp,,inp,False,False,False,False
33386_inp,,inp,False,False,False,False
33387_inp,,inp,False,False,False,False
33388_inp,,inp,False,False,False,False
33389_inp,,inp,False,False,False,False
33390_inp,,inp,False,False,False,False
33391_inp,,inp,False,False,False,False
33392_inp,,inp,False,False,False,False
33393_inp,,inp,False,False,False,False
33394_inp,,inp,False,False,False,False
33395_inp,,inp,False,False,False,False
33396_inp,,inp,False,False,False,False
33397_inp,,inp,False,False,False,False
33398_inp,,inp,False,False,False,False
33403_inp,,inp,False,False,False,False
33405_inp,,inp,False,False,False,False
33408_inp,,inp,False,False,False,False
33409_inp,,inp,False,False,False,False
33410_inp,,inp,False,False,False,False
33412_inp,,inp,False,False,False,False
33414_inp,,inp,False,False,False,False
33415_inp,,inp,False,False,False,False
33416_inp,,inp,False,False,False,False
33418_inp,,inp,False,False,False,False
33419_inp,,inp,False,False,False,False
33420_inp,,inp,False,False,False,False
33422_inp,,inp,False,False,False,False
33423_inp,,inp,False,False,False,False
33425_inp,,inp,False,False,False,False
33426_inp,,inp,False,False,False,False
33427_inp,,inp,False,False,False,False
33429_inp,,inp,False,False,False,False
33430_inp,,inp,False,False,False,False
33431_inp,,inp,False,False,False,False
33433_inp,,inp,False,False,False,False
33435_inp,,inp,False,False,False,False
33436_inp,,inp,False,False,False,False
33437_inp,,inp,False,False,False,False
33438_inp,,inp,False,False,False,False
33439_inp,,inp,False,False,False,False
33440_inp,,inp,False,False,False,False
33441_inp,,inp,False,False,False,False
33442_inp,,inp,False,False,False,False
33446_inp,,inp,False,False,False,False
33448_inp,,inp,False,False,False,False
33449_inp,,inp,False,False,False,False
33451_inp,,inp,False,False,False,False
33452_inp,,inp,False,False,False,False
33455_inp,,inp,False,False,False,False
33456_inp,,inp,False,False,False,False
33458_inp,,inp,False,False,False,False
33462_inp,,inp,False,False,False,False
33463_inp,,inp,False,False,False,False
33464_inp,,inp,False,False,False,False
33465_inp,,inp,False,False,False,False
33466_inp,,inp,False,False,False,False
33467_inp,,inp,False,False,False,False
33468_inp,,inp,False,False,False,False
33469_inp,,inp,False,False,False,False
33470_inp,,inp,False,False,False,False
33477_inp,,inp,False,False,False,False
33478_inp,,inp,False,False,False,False
33479_inp,,inp,False,False,False,False
33481_inp,,inp,False,False,False,False
33484_inp,,inp,False,False,False,False
33485_inp,,inp,False,False,False,False
33487_inp,,inp,False,False,False,False
33489_inp,,inp,False,False,False,False
33491_inp,,inp,False,False,False,False
33493_inp,,inp,False,False,False,False
33494_inp,,inp,False,False,False,False
33497_inp,,inp,False,False,False,False
33502_inp,,inp,False,False,False,False
33503_inp,,inp,False,False,False,False
33504_inp,,inp,False,False,False,False
33506_inp,,inp,False,False,False,False
33507_inp,,inp,False,False,False,False
33508_inp,,inp,False,False,False,False
33509_inp,,inp,False,False,False,False
33510_inp,,inp,False,False,False,False
33511_inp,,inp,False,False,False,False
33512_inp,,inp,False,False,False,False
33513_inp,,inp,False,False,False,False
33514_inp,,inp,False,False,False,False
33515_inp,,inp,False,False,False,False
33518_inp,,inp,False,False,False,False
33519_inp,,inp,False,False,False,False
33520_inp,,inp,False,False,False,False
33521_inp,,inp,False,False,False,False
33522_inp,,inp,False,False,False,False
33524_inp,,inp,False,False,False,False
33525_inp,,inp,False,False,False,False
33526_inp,,inp,False,False,False,False
33527_inp,,inp,False,False,False,False
33529_inp,,inp,False,False,False,False
33530_inp,,inp,False,False,False,False
33531_inp,,inp,False,False,False,False
33532_inp,,inp,False,False,False,False
33533_inp,,inp,False,False,False,False
33534_inp,,inp,False,False,False,False
33535_inp,,inp,False,False,False,False
33536_inp,,inp,False,False,False,False
33537_inp,,inp,False,False,False,False
33539_inp,,inp,False,False,False,False
33544_inp,,inp,False,False,False,False
33545_inp,,inp,False,False,False,False
33546_inp,,inp,False,False,False,False
33547_inp,,inp,False,False,False,False
33548_inp,,inp,False,False,False,False
33549_inp,,inp,False,False,False,False
33550_inp,,inp,False,False,False,False
33551_inp,,inp,False,False,False,False
33552_inp,,inp,False,False,False,False
33553_inp,,inp,False,False,False,False
33554_inp,,inp,False,False,False,False
33555_inp,,inp,False,False,False,False
33556_inp,,inp,False,False,False,False
33557_inp,,inp,False,False,False,False
33559_inp,,inp,False,False,False,False
33560_inp,,inp,False,False,False,False
33561_inp,,inp,False,False,False,False
33563_inp,,inp,False,False,False,False
33564_inp,,inp,False,False,False,False
33571_inp,,inp,False,False,False,False
33572_inp,,inp,False,False,False,False
33574_inp,,inp,False,False,False,False
33577_inp,,inp,False,False,False,False
33578_inp,,inp,False,False,False,False
33579_inp,,inp,False,False,False,False
33580_inp,,inp,False,False,False,False
33581_inp,,inp,False,False,False,False
33585_inp,,inp,False,False,False,False
33586_inp,,inp,False,False,False,False
33587_inp,,inp,False,False,False,False
33588_inp,,inp,False,False,False,False
33589_inp,,inp,False,False,False,False
33591_inp,,inp,False,False,False,False
33593_inp,,inp,False,False,False,False
33594_inp,,inp,False,False,False,False
33598_inp,,inp,False,False,False,False
33602_inp,,inp,False,False,False,False
33603_inp,,inp,False,False,False,False
33604_inp,,inp,False,False,False,False
33605_inp,,inp,False,False,False,False
33606_inp,,inp,False,False,False,False
33608_inp,,inp,False,False,False,False
33609_inp,,inp,False,False,False,False
