ID,ORIGINAL,TOKENS_EST_ID,TOKENS_EST_ORIGINAL,TOTAL_TOKENS,FIGURATIVO,REESCRITO,RESULTADO
11248C8,,4.0,0.0,4.0,,,
11249C8,,4.0,0.0,4.0,,,
11253C8,,4.0,0.0,4.0,,,
11257C8,,4.0,0.0,4.0,,,
11258C8,(∀x)(Px • Ax),4.0,10.0,14.0,,,
11259C8,,4.0,0.0,4.0,,,
11260C8,eF ∧ Ss,4.0,6.0,10.0,,,
11265C8,,4.0,0.0,4.0,,,
11269C8,,4.0,0.0,4.0,,,
11274C8,,4.0,0.0,4.0,,,
11275C8,,4.0,0.0,4.0,,,
11286C8,,4.0,0.0,4.0,,,
11287C8,,4.0,0.0,4.0,,,
11292C8,,4.0,0.0,4.0,,,
11320C8,"4,00 μH",4.0,5.0,9.0,,,
11322C8,,4.0,0.0,4.0,,,
11329C8,,4.0,0.0,4.0,,,
11333C8,,4.0,0.0,4.0,,,
11334C8,,4.0,0.0,4.0,,,
11338C8,(1 / √π),4.0,7.0,11.0,,,
11342C8,,4.0,0.0,4.0,,,
11351C8,"0,319 λ^2 metros quadrados",4.0,12.0,16.0,,,
11368C8,,4.0,0.0,4.0,,,
11374C8,(4 × 10^6)πN-m,4.0,11.0,15.0,,,
11389C8,"585 A, 780 por cento, 0,83 Ω, 0,578 Ω, 0,312 Ω, 102 V",4.0,28.0,32.0,,,
11395C8,,4.0,0.0,4.0,,,
11396C8,E = [(0 - 100) / (r ^ 2 - r)] r̂,4.0,18.0,22.0,,,
11399C8,"Uma densidade de carga uniforme de 3 C/m^3, uma carga superficial de - [r_0 + (1/r_0^3)] na esfera de raio r = r_0 e uma carga pontual adicional de 2π coulombs na origem.",4.0,74.0,78.0,,,
11402C8,,4.0,0.0,4.0,,,
11410C8,,4.0,0.0,4.0,,,
11429C8,S = [(2θ^2 + 300θ + 12.000) / (150 + θ)],4.0,24.0,28.0,,,
11464C8,,4.0,0.0,4.0,,,
11471C8,,4.0,0.0,4.0,,,
11474C8,,4.0,0.0,4.0,,,
11478C8,,4.0,0.0,4.0,,,
11485C8,"β = 5, 65,7 dB; β = 10, 71,7 dB; β = 105, 92,185dB",4.0,26.0,30.0,,,
11496C8,^3√[(3) / (8π^210^5)] * [(3) / (log_10^2)],4.0,29.0,33.0,,,
11500C8,v(t) = 4cos(4\pi × 10^6 t + 4 sen2\pi × 2000t),4.0,26.0,30.0,,,
11503C8,,4.0,0.0,4.0,,,
11504C8,,4.0,0.0,4.0,,,
11516C8,,4.0,0.0,4.0,,,
11533C8,,4.0,0.0,4.0,,,
11538C8,,4.0,0.0,4.0,,,
11539C8,,4.0,0.0,4.0,,,
11540C8,,4.0,0.0,4.0,,,
11543C8,,4.0,0.0,4.0,,,
11548C8,"1,436 pol.",4.0,5.0,9.0,,,
11572C8,|H(ω_0)|sin(ω_0t - φ),4.0,17.0,21.0,,,
11579C8,R Ω,4.0,3.0,7.0,,,
11590C8,,4.0,0.0,4.0,,,
11612C8,,4.0,0.0,4.0,,,
11614C8,,4.0,0.0,4.0,,,
11616C8,,4.0,0.0,4.0,,,
11617C8,,4.0,0.0,4.0,,,
11621C8,,4.0,0.0,4.0,,,
11622C8,,4.0,0.0,4.0,,,
11624C8,,4.0,0.0,4.0,,,
11652C8,6e^-6 [e^-3jω / {(jω + 2)^2 + 18}],4.0,26.0,30.0,,,
11665C8,,4.0,0.0,4.0,,,
11668C8,,4.0,0.0,4.0,,,
11671C8,você = √[(2gz + ρ) / ρ],4.0,17.0,21.0,,,
11680C8,"Deslizamento de ruptura, s_b = 0,4, reatância de rotor bloqueado X_lr = 1,2 Ω, frequência do rotor no ponto de torque máximo f_r = 18 Hz, resistência adicionada do rotor R_x = 3,2 Ω, fator de potência do rotor = 0,9, corrente de partida I_r = 27 A",4.0,105.0,109.0,,,
11686C8,"1,50 × 10^7t - 1,23 sen (2π × 10^6t) m",4.0,23.0,27.0,,,
11689C8,,4.0,0.0,4.0,,,
11695C8,,4.0,0.0,4.0,,,
11697C8,,4.0,0.0,4.0,,,
11700C8,q̇_3 = cq_1 - bq_2 + aq_3 - sen t,4.0,23.0,27.0,,,
11708C8,,4.0,0.0,4.0,,,
11741C8,,4.0,0.0,4.0,,,
11748C8,,4.0,0.0,4.0,,,
11750C8,"v = 7,34 (pés^3 / lbm), ρ = 0,136 (lbm / pés^3)",4.0,29.0,33.0,,,
11764C8,"5 H, 200 \muF",4.0,7.0,11.0,,,
11767C8,"i(t) = ν(t)sin t + 0,125 cos t",4.0,18.0,22.0,,,
11775C8,,4.0,0.0,4.0,,,
11779C8,"0,145 \lambda^2",4.0,7.0,11.0,,,
11782C8,"A velocidade é (1, 2, -1), a aceleração é (0, -3, 2), a magnitude da velocidade é √4, a magnitude da aceleração é √16",4.0,53.0,57.0,,,
11783C8,,4.0,0.0,4.0,,,
11785C8,,4.0,0.0,4.0,,,
11786C8,,4.0,0.0,4.0,,,
11798C8,"Impedância característica: 125 - j40Ω, Constante de atenuação: 0,95 dB/Km, Constante de fase: 0,35 rad/seg",4.0,48.0,52.0,,,
11836C8,U(t) = L_0 (1 - sech^2t)sin\omegat + \omegaL_0 (t + tanht)cos\omegat,4.0,38.0,42.0,,,
11844C8,,4.0,0.0,4.0,,,
11845C8,C = 8πε₀a,4.0,9.0,13.0,,,
11846C8,47∠46 graus,4.0,6.0,10.0,,,
11886C8,"- 0,835∠116,5651°",4.0,12.0,16.0,,,
11905C8,,4.0,0.0,4.0,,,
11923C8,,4.0,0.0,4.0,,,
11940C8,"ρ' = -2P_0/r, D = ε_0r̂(P_0r), E = -r̂(2P_0 / ε_0r) para r < R e E(r > R) = -r̂(2P_0 / ε_0R)",4.0,72.0,76.0,,,
11944C8,,4.0,0.0,4.0,,,
11955C8,(2/3)σ^2,4.0,8.0,12.0,,,
11972C8,,4.0,0.0,4.0,,,
11994C8,,4.0,0.0,4.0,,,
12005C8,3∠35° e 3∠215°,4.0,11.0,15.0,,,
12008C8,,4.0,0.0,4.0,,,
12009C8,"4,47∠56,3°A na forma polar e 2,5 + j3,89A na forma retangular",4.0,29.0,33.0,,,
12010C8,"7,07 - j7,07 Ω",4.0,10.0,14.0,,,
12013C8,,4.0,0.0,4.0,,,
12020C8,,4.0,0.0,4.0,,,
12052C8,,4.0,0.0,4.0,,,
12060C8,,4.0,0.0,4.0,,,
12070C8,,4.0,0.0,4.0,,,
12081C8,"Resistência do circuito de armadura: 0,45 Ω, Resistência do circuito de campo: 200 Ω",5.0,33.0,38.0,,,
12082C8,"(a) 0,9 A/m², (b) 1,0 sen(ωt + 3π/2) A/m², (c) (0,9 + j1,0) A/m²",5.0,49.0,54.0,,,
12084C8,"Tensão média gerada por caminho e tensão de armadura gerada: 125 V, Corrente de armadura fornecida a uma carga externa: 28 A, Resistência de armadura: 0,2 Ω, Tensão terminal do gerador: 119 V",5.0,73.0,78.0,,,
12091C8,,5.0,0.0,5.0,,,
12106C8,"K = π, E(X) = π, Variância de X = π",4.0,22.0,26.0,,,
12116C8,f(x)= (1 / 2) - (2 / \pi) \soma_n=0^∞ [{cos(2n + 1)} / (2n)],4.0,40.0,44.0,,,
12130C8,,4.0,0.0,4.0,,,
12144C8,"q = 4200 Btu, ΔE = 3100 Btu, ΔH_v = 4200 Btu",4.0,24.0,28.0,,,
12155C8,"E_1 = x̂_2,5 - \^{y}_2,5 + ẑ, E_2 = x̂1,5 - \^{y}2,5 + ẑ, D_1 =\epsilon_0(x̂3,75 - \^{y}3,75 + ẑ1. 875), D_2 = \épsilon_0(x̂3,75 - \^{y}6,25 + ẑ2,5)",4.0,115.0,119.0,,,
12165C8,,4.0,0.0,4.0,,,
12184C8,4/π,4.0,3.0,7.0,,,
12192C8,,4.0,0.0,4.0,,,
12193C8,,4.0,0.0,4.0,,,
12199C8,,4.0,0.0,4.0,,,
12226C8,"7,20 × 10^12 Ω",4.0,9.0,13.0,,,
12236C8,,4.0,0.0,4.0,,,
12250C8,y(t) = (Ar/ 2)sin(ω_mt±Δφ),4.0,21.0,25.0,,,
4C9,,3.0,0.0,3.0,,,
9C9,,3.0,0.0,3.0,,,
11C9,,3.0,0.0,3.0,,,
16C9,,3.0,0.0,3.0,,,
20C9,,3.0,0.0,3.0,,,
21C9,,3.0,0.0,3.0,,,
23C9,,3.0,0.0,3.0,,,
24C9,,3.0,0.0,3.0,,,
30C9,,3.0,0.0,3.0,,,
40C9,,3.0,0.0,3.0,,,
44C9,75Ω,3.0,3.0,6.0,,,
45C9,,3.0,0.0,3.0,,,
47C9,,3.0,0.0,3.0,,,
50C9,,3.0,0.0,3.0,,,
55C9,,3.0,0.0,3.0,,,
134C9,,3.0,0.0,3.0,,,
193C9,,3.0,0.0,3.0,,,
195C9,,3.0,0.0,3.0,,,
196C9,,3.0,0.0,3.0,,,
198C9,,3.0,0.0,3.0,,,
200C9,Bill Clinton,3.0,2.0,5.0,,,
202C9,,3.0,0.0,3.0,,,
203C9,,3.0,0.0,3.0,,,
335C9,"8,893%",3.0,4.0,7.0,,,
366C9,,3.0,0.0,3.0,,,
384C9,"(21/2)\DeltaD, 9\DeltaD, .35\DeltaD",3.0,18.0,21.0,,,
431C9,,3.0,0.0,3.0,,,
432C9,,3.0,0.0,3.0,,,
437C9,,3.0,0.0,3.0,,,
438C9,,3.0,0.0,3.0,,,
564C9,,4.0,0.0,4.0,,,
571C9,Diferenciar.,3.0,6.0,9.0,,,
614C9,,3.0,0.0,3.0,,,
632C9,,4.0,0.0,4.0,,,
682C9,,3.0,0.0,3.0,,,
683C9,,3.0,0.0,3.0,,,
749C9,,4.0,0.0,4.0,,,
751C9,,3.0,0.0,3.0,,,
767C9,,3.0,0.0,3.0,,,
820C9,,3.0,0.0,3.0,,,
822C9,,4.0,0.0,4.0,,,
881C9,,4.0,0.0,4.0,,,
884C9,,3.0,0.0,3.0,,,
886C9,,3.0,0.0,3.0,,,
888C9,,3.0,0.0,3.0,,,
891C9,,4.0,0.0,4.0,,,
897C9,,4.0,0.0,4.0,,,
900C9,,3.0,0.0,3.0,,,
904C9,,4.0,0.0,4.0,,,
910C9,,3.0,0.0,3.0,,,
912C9,,4.0,0.0,4.0,,,
927C9,,4.0,0.0,4.0,,,
932C9,,4.0,0.0,4.0,,,
940C9,,3.0,0.0,3.0,,,
945C9,,4.0,0.0,4.0,,,
949C9,,3.0,0.0,3.0,,,
970C9,,3.0,0.0,3.0,,,
977C9,,4.0,0.0,4.0,,,
978C9,,3.0,0.0,3.0,,,
979C9,,4.0,0.0,4.0,,,
980C9,,3.0,0.0,3.0,,,
993C9,,3.0,0.0,3.0,,,
997C9,,3.0,0.0,3.0,,,
1001C9,,3.0,0.0,3.0,,,
1003C9,,4.0,0.0,4.0,,,
1034C9,,4.0,0.0,4.0,,,
1043C9,,4.0,0.0,4.0,,,
1049C9,,4.0,0.0,4.0,,,
1054C9,,4.0,0.0,4.0,,,
1057C9,,4.0,0.0,4.0,,,
1059C9,,4.0,0.0,4.0,,,
1082C9,,4.0,0.0,4.0,,,
1109C9,,4.0,0.0,4.0,,,
1126C9,,4.0,0.0,4.0,,,
1127C9,,4.0,0.0,4.0,,,
1128C9,,4.0,0.0,4.0,,,
1130C9,,4.0,0.0,4.0,,,
1131C9,,4.0,0.0,4.0,,,
1135C9,,4.0,0.0,4.0,,,
1149C9,,4.0,0.0,4.0,,,
1188C9,,4.0,0.0,4.0,,,
1192C9,,4.0,0.0,4.0,,,
1200C9,,3.0,0.0,3.0,,,
1201C9,,4.0,0.0,4.0,,,
1202C9,,4.0,0.0,4.0,,,
1213C9,,4.0,0.0,4.0,,,
1225C9,,4.0,0.0,4.0,,,
1246C9,,4.0,0.0,4.0,,,
1270C9,,4.0,0.0,4.0,,,
1280C9,,4.0,0.0,4.0,,,
1286C9,,4.0,0.0,4.0,,,
1289C9,,4.0,0.0,4.0,,,
1290C9,,4.0,0.0,4.0,,,
1293C9,,4.0,0.0,4.0,,,
1296C9,,4.0,0.0,4.0,,,
1297C9,,4.0,0.0,4.0,,,
1299C9,,4.0,0.0,4.0,,,
1301C9,,4.0,0.0,4.0,,,
1306C9,,4.0,0.0,4.0,,,
1310C9,,4.0,0.0,4.0,,,
1315C9,,4.0,0.0,4.0,,,
1358C9,,4.0,0.0,4.0,,,
1372C9,'Mulheres e homens têm perspectivas idênticas sobre justiça.',4.0,22.0,26.0,,,
1373C9,'Mulheres e homens têm perspectivas idênticas sobre justiça.',4.0,22.0,26.0,,,
1377C9,,4.0,0.0,4.0,,,
1381C9,,4.0,0.0,4.0,,,
1382C9,,4.0,0.0,4.0,,,
1384C9,,4.0,0.0,4.0,,,
1385C9,,4.0,0.0,4.0,,,
1387C9,,4.0,0.0,4.0,,,
1405C9,,4.0,0.0,4.0,,,
1407C9,,4.0,0.0,4.0,,,
1409C9,,4.0,0.0,4.0,,,
1453C9,,4.0,0.0,4.0,,,
1478C9,,4.0,0.0,4.0,,,
1485C9,,4.0,0.0,4.0,,,
1487C9,,4.0,0.0,4.0,,,
1489C9,,4.0,0.0,4.0,,,
1494C9,,4.0,0.0,4.0,,,
1502C9,,4.0,0.0,4.0,,,
1509C9,,4.0,0.0,4.0,,,
1512C9,,4.0,0.0,4.0,,,
1518C9,,4.0,0.0,4.0,,,
1519C9,,4.0,0.0,4.0,,,
1522C9,,4.0,0.0,4.0,,,
1525C9,,4.0,0.0,4.0,,,
1532C9,,4.0,0.0,4.0,,,
1554C9,,4.0,0.0,4.0,,,
1557C9,,4.0,0.0,4.0,,,
1571C9,,4.0,0.0,4.0,,,
1575C9,,4.0,0.0,4.0,,,
1579C9,,4.0,0.0,4.0,,,
1584C9,,4.0,0.0,4.0,,,
1589C9,,4.0,0.0,4.0,,,
1593C9,,4.0,0.0,4.0,,,
1594C9,,4.0,0.0,4.0,,,
1596C9,,4.0,0.0,4.0,,,
1600C9,,3.0,0.0,3.0,,,
1603C9,,4.0,0.0,4.0,,,
1604C9,,4.0,0.0,4.0,,,
1611C9,,4.0,0.0,4.0,,,
1616C9,,4.0,0.0,4.0,,,
1645C9,,4.0,0.0,4.0,,,
1661C9,,4.0,0.0,4.0,,,
1667C9,,4.0,0.0,4.0,,,
1670C9,,4.0,0.0,4.0,,,
1671C9,,4.0,0.0,4.0,,,
1672C9,,4.0,0.0,4.0,,,
1673C9,,4.0,0.0,4.0,,,
1682C9,,4.0,0.0,4.0,,,
1684C9,,4.0,0.0,4.0,,,
1686C9,,4.0,0.0,4.0,,,
1692C9,,4.0,0.0,4.0,,,
1699C9,,4.0,0.0,4.0,,,
1716C9,,4.0,0.0,4.0,,,
1744C9,,4.0,0.0,4.0,,,
1746C9,,4.0,0.0,4.0,,,
1757C9,,4.0,0.0,4.0,,,
1758C9,,4.0,0.0,4.0,,,
1762C9,,4.0,0.0,4.0,,,
1763C9,,4.0,0.0,4.0,,,
1766C9,,4.0,0.0,4.0,,,
1768C9,,4.0,0.0,4.0,,,
1774C9,,4.0,0.0,4.0,,,
1780C9,,4.0,0.0,4.0,,,
1784C9,,4.0,0.0,4.0,,,
1789C9,,4.0,0.0,4.0,,,
1791C9,,4.0,0.0,4.0,,,
1795C9,,4.0,0.0,4.0,,,
1815C9,,4.0,0.0,4.0,,,
1846C9,,4.0,0.0,4.0,,,
1856C9,,4.0,0.0,4.0,,,
1861C9,,4.0,0.0,4.0,,,
1865C9,,4.0,0.0,4.0,,,
1870C9,,4.0,0.0,4.0,,,
1874C9,,4.0,0.0,4.0,,,
1877C9,,4.0,0.0,4.0,,,
1882C9,,4.0,0.0,4.0,,,
1883C9,,4.0,0.0,4.0,,,
1893C9,,4.0,0.0,4.0,,,
1897C9,,4.0,0.0,4.0,,,
1903C9,,4.0,0.0,4.0,,,
1929C9,,4.0,0.0,4.0,,,
1930C9,,4.0,0.0,4.0,,,
1934C9,,4.0,0.0,4.0,,,
1939C9,,4.0,0.0,4.0,,,
1945C9,,3.0,0.0,3.0,,,
1948C9,,4.0,0.0,4.0,,,
1951C9,,4.0,0.0,4.0,,,
1952C9,,4.0,0.0,4.0,,,
1963C9,,3.0,0.0,3.0,,,
1986C9,,3.0,0.0,3.0,,,
2007C9,,3.0,0.0,3.0,,,
2029C9,,4.0,0.0,4.0,,,
2044C9,,4.0,0.0,4.0,,,
2057C9,,4.0,0.0,4.0,,,
2060C9,,4.0,0.0,4.0,,,
2070C9,,4.0,0.0,4.0,,,
2076C9,graficamente→ preto é área de retenção e branco é área rejeitada,4.0,28.0,32.0,,,
2079C9,,4.0,0.0,4.0,,,
2095C9,,4.0,0.0,4.0,,,
2099C9,,4.0,0.0,4.0,,,
2100C9,,4.0,0.0,4.0,,,
2117C9,,4.0,0.0,4.0,,,
2129C9,,4.0,0.0,4.0,,,
2131C9,,4.0,0.0,4.0,,,
2135C9,,4.0,0.0,4.0,,,
2136C9,,4.0,0.0,4.0,,,
2145C9,,4.0,0.0,4.0,,,
2151C9,,4.0,0.0,4.0,,,
2158C9,,4.0,0.0,4.0,,,
2204C9,,4.0,0.0,4.0,,,
2211C9,,4.0,0.0,4.0,,,
2213C9,,4.0,0.0,4.0,,,
2216C9,,4.0,0.0,4.0,,,
2224C9,,4.0,0.0,4.0,,,
2233C9,,4.0,0.0,4.0,,,
2235C9,,4.0,0.0,4.0,,,
2248C9,,4.0,0.0,4.0,,,
2253C9,,4.0,0.0,4.0,,,
2255C9,,4.0,0.0,4.0,,,
2258C9,,4.0,0.0,4.0,,,
2259C9,,4.0,0.0,4.0,,,
2266C9,,4.0,0.0,4.0,,,
2286C9,,4.0,0.0,4.0,,,
2287C9,,4.0,0.0,4.0,,,
2290C9,,4.0,0.0,4.0,,,
2293C9,,4.0,0.0,4.0,,,
2296C9,,4.0,0.0,4.0,,,
2299C9,,4.0,0.0,4.0,,,
2311C9,,4.0,0.0,4.0,,,
2314C9,,4.0,0.0,4.0,,,
2323C9,,4.0,0.0,4.0,,,
2334C9,,4.0,0.0,4.0,,,
2337C9,,4.0,0.0,4.0,,,
2348C9,,4.0,0.0,4.0,,,
2354C9,,4.0,0.0,4.0,,,
2376C9,,4.0,0.0,4.0,,,
2386C9,,4.0,0.0,4.0,,,
2389C9,,4.0,0.0,4.0,,,
2428C9,,4.0,0.0,4.0,,,
2435C9,,4.0,0.0,4.0,,,
2445C9,,4.0,0.0,4.0,,,
2446C9,,4.0,0.0,4.0,,,
2453C9,,4.0,0.0,4.0,,,
2454C9,,4.0,0.0,4.0,,,
2456C9,,4.0,0.0,4.0,,,
2457C9,,4.0,0.0,4.0,,,
2462C9,,4.0,0.0,4.0,,,
2478C9,,4.0,0.0,4.0,,,
2511C9,,4.0,0.0,4.0,,,
2544C9,,4.0,0.0,4.0,,,
2547C9,,4.0,0.0,4.0,,,
2567C9,,4.0,0.0,4.0,,,
2575C9,,4.0,0.0,4.0,,,
2576C9,,4.0,0.0,4.0,,,
2580C9,,4.0,0.0,4.0,,,
2586C9,Membrana timpânica → janela oval → cóclea → nervo auditivo → canal auditivo,4.0,26.0,30.0,,,
2624C9,,4.0,0.0,4.0,,,
2630C9,,4.0,0.0,4.0,,,
2633C9,,4.0,0.0,4.0,,,
2640C9,,4.0,0.0,4.0,,,
2662C9,,4.0,0.0,4.0,,,
2665C9,,4.0,0.0,4.0,,,
2675C9,'Shadowing' é um método em que um sujeito é solicitado a ouvir uma conversa e depois fornecer um resumo.,4.0,36.0,40.0,,,
2676C9,,4.0,0.0,4.0,,,
2697C9,,4.0,0.0,4.0,,,
2710C9,,4.0,0.0,4.0,,,
2715C9,,4.0,0.0,4.0,,,
2721C9,,4.0,0.0,4.0,,,
2729C9,,4.0,0.0,4.0,,,
2730C9,,4.0,0.0,4.0,,,
2738C9,,4.0,0.0,4.0,,,
2759C9,,4.0,0.0,4.0,,,
2767C9,,4.0,0.0,4.0,,,
2772C9,,4.0,0.0,4.0,,,
2776C9,,4.0,0.0,4.0,,,
2804C9,,4.0,0.0,4.0,,,
2809C9,,4.0,0.0,4.0,,,
2813C9,,4.0,0.0,4.0,,,
2814C9,,4.0,0.0,4.0,,,
2819C9,,4.0,0.0,4.0,,,
2820C9,,4.0,0.0,4.0,,,
2869C9,5′ CAA TCG 3′,4.0,8.0,12.0,,,
2892C9,(1/2) RR vermelho (1/2) RʹR rosa,4.0,20.0,24.0,,,
2923C9,,4.0,0.0,4.0,,,
2925C9,,4.0,0.0,4.0,,,
2928C9,,4.0,0.0,4.0,,,
2929C9,,4.0,0.0,4.0,,,
2930C9,,4.0,0.0,4.0,,,
2932C9,,4.0,0.0,4.0,,,
2936C9,,4.0,0.0,4.0,,,
2960C9,,4.0,0.0,4.0,,,
2969C9,,4.0,0.0,4.0,,,
2987C9,,4.0,0.0,4.0,,,
3001C9,,4.0,0.0,4.0,,,
3032C9,,4.0,0.0,4.0,,,
3038C9,,4.0,0.0,4.0,,,
3045C9,,4.0,0.0,4.0,,,
3048C9,5′-C-G-U-3′,4.0,11.0,15.0,,,
3053C9,,4.0,0.0,4.0,,,
3054C9,,4.0,0.0,4.0,,,
3057C9,,4.0,0.0,4.0,,,
3059C9,,4.0,0.0,4.0,,,
3061C9,,4.0,0.0,4.0,,,
3094C9,,4.0,0.0,4.0,,,
3100C9,,4.0,0.0,4.0,,,
3110C9,,4.0,0.0,4.0,,,
3111C9,,4.0,0.0,4.0,,,
3114C9,,4.0,0.0,4.0,,,
3115C9,,4.0,0.0,4.0,,,
3116C9,,4.0,0.0,4.0,,,
3117C9,,4.0,0.0,4.0,,,
3121C9,,4.0,0.0,4.0,,,
3134C9,,4.0,0.0,4.0,,,
3149C9,,4.0,0.0,4.0,,,
3150C9,,4.0,0.0,4.0,,,
3158C9,,4.0,0.0,4.0,,,
3201C9,,4.0,0.0,4.0,,,
3205C9,,4.0,0.0,4.0,,,
3206C9,,4.0,0.0,4.0,,,
3209C9,,4.0,0.0,4.0,,,
3214C9,,4.0,0.0,4.0,,,
3217C9,,4.0,0.0,4.0,,,
3221C9,,4.0,0.0,4.0,,,
3310C9,,4.0,0.0,4.0,,,
3323C9,,4.0,0.0,4.0,,,
3325C9,,4.0,0.0,4.0,,,
3326C9,,4.0,0.0,4.0,,,
3332C9,,4.0,0.0,4.0,,,
3333C9,,3.0,0.0,3.0,,,
3334C9,,4.0,0.0,4.0,,,
3345C9,,4.0,0.0,4.0,,,
3387C9,,4.0,0.0,4.0,,,
3391C9,,4.0,0.0,4.0,,,
3410C9,,4.0,0.0,4.0,,,
3435C9,,4.0,0.0,4.0,,,
3438C9,,4.0,0.0,4.0,,,
3442C9,,4.0,0.0,4.0,,,
3443C9,,4.0,0.0,4.0,,,
3455C9,,4.0,0.0,4.0,,,
3483C9,,4.0,0.0,4.0,,,
3493C9,,4.0,0.0,4.0,,,
3520C9,,4.0,0.0,4.0,,,
3530C9,2Mg(s) + 2Cr(NO3)3(aq) → 2Mg2+(aq) + 2Cr(s) + 2NO3-(aq),4.0,38.0,42.0,,,
3542C9,"Nα/Nβ = 0,9800 na banda L; Nα/Nβ = 0,9609 na banda W",4.0,29.0,33.0,,,
3547C9,5 μT,4.0,3.0,7.0,,,
3559C9,-20 J K$^{-1}$ mol$^{-1}$,4.0,17.0,21.0,,,
3601C9,"0,08 mols de Cl ̄",4.0,10.0,14.0,,,
3621C9,E = ѵ / (2πh),4.0,11.0,15.0,,,
3625C9,,4.0,0.0,4.0,,,
3629C9,,4.0,0.0,4.0,,,
3634C9,,4.0,0.0,4.0,,,
3635C9,,4.0,0.0,4.0,,,
3645C9,,4.0,0.0,4.0,,,
3661C9,,4.0,0.0,4.0,,,
3696C9,"q=18,68 kJ, ΔE=11,21 kJ, ΔH=0",4.0,21.0,25.0,,,
3697C9,,4.0,0.0,4.0,,,
3700C9,∆T ∆t \geq h/4π,4.0,13.0,17.0,,,
3717C9,,4.0,0.0,4.0,,,
3723C9,CH4(g) + 2O2(g) → CO2(g) + 2H2O(g),4.0,26.0,30.0,,,
3784C9,,4.0,0.0,4.0,,,
3789C9,,4.0,0.0,4.0,,,
3804C9,,4.0,0.0,4.0,,,
3808C9,,4.0,0.0,4.0,,,
3817C9,"-975,0 kJ mol−1",4.0,9.0,13.0,,,
3866C9,,4.0,0.0,4.0,,,
3880C9,"W_rev= - 900 cal, q = 9400 cal, ΔH = 9400 cal, ΔE = 8600 cal",4.0,27.0,31.0,,,
3889C9,,4.0,0.0,4.0,,,
3890C9,,4.0,0.0,4.0,,,
3908C9,,4.0,0.0,4.0,,,
3956C9,"Grau de dissociação, α: 0,22; Valor de K_p: 0,18",4.0,25.0,29.0,,,
3969C9,,4.0,0.0,4.0,,,
3972C9,,4.0,0.0,4.0,,,
3974C9,,4.0,0.0,4.0,,,
3975C9,,4.0,0.0,4.0,,,
3976C9,"q = 21,39 kJ mol^-1, w = -1,94 kJ mol^-1, ΔE = 19,45 kJ mol^-1",4.0,37.0,41.0,,,
3983C9,,4.0,0.0,4.0,,,
3986C9,,4.0,0.0,4.0,,,
4017C9,,4.0,0.0,4.0,,,
4036C9,,4.0,0.0,4.0,,,
4049C9,,4.0,0.0,4.0,,,
4081C9,"ΔH < 0, ΔS < 0 e ΔG = 0",4.0,15.0,19.0,,,
4095C9,,4.0,0.0,4.0,,,
4133C9,,4.0,0.0,4.0,,,
4152C9,250 ml,4.0,2.0,6.0,,,
4155C9,"\lambda_+ = 0,03399 m^2 / (Ω) (mol), \lambda_- = 0,00721 ​​m^2 / (Ω) (mol)",4.0,41.0,45.0,,,
4168C9,,4.0,0.0,4.0,,,
4234C9,"∆H_vap = 10,45 kcal, ∆H_fus = 1,7 kcal, ∆H_S = 12,15 kcal, P_1 = 1,08 mm Hg",4.0,45.0,49.0,,,
4240C9,,4.0,0.0,4.0,,,
4241C9,"2,0 g/mol",4.0,6.0,10.0,,,
4251C9,,4.0,0.0,4.0,,,
4252C9,r = k / [A],4.0,7.0,11.0,,,
4310C9,,4.0,0.0,4.0,,,
4311C9,,4.0,0.0,4.0,,,
4322C9,E(T) = [(2π^5k^4T^4) / (15h^3c^3)],4.0,27.0,31.0,,,
4337C9,CH4(g) + O2(g) → CO2(g) + H2O(l),4.0,24.0,28.0,,,
4345C9,,4.0,0.0,4.0,,,
4356C9,,4.0,0.0,4.0,,,
4373C9,3.0 g,4.0,4.0,8.0,,,
4384C9,,4.0,0.0,4.0,,,
4397C9,"Peso molecular: 22.500 (g / mol), ∆T_f = 8,1 × 10^-4 °C, ∆T_b = 2,15 × 10^-4 °C",4.0,46.0,50.0,,,
4402C9,,4.0,0.0,4.0,,,
4428C9,,4.0,0.0,4.0,,,
4432C9,50 g mol-1,4.0,5.0,9.0,,,
4503C9,Ag+(aq) + Br-(aq) → AgBr(s),4.0,15.0,19.0,,,
4509C9,,4.0,0.0,4.0,,,
4515C9,Ni(s) + 2 LiNO3(aq) → 2 Li(s) + Ni(NO3)2(aq),4.0,28.0,32.0,,,
4562C9,Z = [(Nc) / (4π)],4.0,11.0,15.0,,,
4582C9,,4.0,0.0,4.0,,,
4583C9,,4.0,0.0,4.0,,,
4584C9,,4.0,0.0,4.0,,,
4598C9,,4.0,0.0,4.0,,,
4607C9,nα = ½(nαeq + nβeq) e nβ = ½(nαeq + nβeq),4.0,27.0,31.0,,,
4616C9,"2,26 \ves 10^{-3} $\mathrm{~m}^3 \mathrm{~mol}^{-1}$",4.0,31.0,35.0,,,
4669C9,,4.0,0.0,4.0,,,
4677C9,,4.0,0.0,4.0,,,
4688C9,,4.0,0.0,4.0,,,
4697C9,,4.0,0.0,4.0,,,
4701C9,,4.0,0.0,4.0,,,
4721C9,,4.0,0.0,4.0,,,
4732C9,,4.0,0.0,4.0,,,
4734C9,,4.0,0.0,4.0,,,
4735C9,,4.0,0.0,4.0,,,
4745C9,,4.0,0.0,4.0,,,
